estacionid,fecha,tempaire
NOGALES,2020/07/24 00:50:00,20.200
NOGALES,2020/07/24 01:00:00,20.000
NOGALES,2020/07/24 01:10:00,20.000
NOGALES,2020/07/24 01:20:00,20.000
NOGALES,2020/07/24 01:30:00,20.000
NOGALES,2020/07/24 01:40:00,20.000
NOGALES,2020/07/24 01:50:00,20.000
NOGALES,2020/07/24 02:00:00,19.900
NOGALES,2020/07/24 02:10:00,19.900
NOGALES,2020/07/24 02:20:00,19.800
NOGALES,2020/07/24 02:30:00,19.800
NOGALES,2020/07/24 02:40:00,19.900
NOGALES,2020/07/24 02:50:00,20.000
NOGALES,2020/07/24 03:00:00,20.000
NOGALES,2020/07/24 03:10:00,20.000
NOGALES,2020/07/24 03:20:00,20.000
NOGALES,2020/07/24 03:30:00,20.000
NOGALES,2020/07/24 03:40:00,20.100
NOGALES,2020/07/24 03:50:00,20.100
NOGALES,2020/07/24 04:00:00,20.000
NOGALES,2020/07/24 04:10:00,20.000
NOGALES,2020/07/24 04:20:00,19.900
NOGALES,2020/07/24 04:30:00,20.200
NOGALES,2020/07/24 04:40:00,20.200
NOGALES,2020/07/24 04:50:00,20.300
NOGALES,2020/07/24 05:00:00,20.200
NOGALES,2020/07/24 05:10:00,20.200
NOGALES,2020/07/24 05:20:00,20.200
NOGALES,2020/07/24 05:30:00,20.200
NOGALES,2020/07/24 05:40:00,20.300
NOGALES,2020/07/24 05:50:00,20.300
NOGALES,2020/07/24 06:00:00,20.200
NOGALES,2020/07/24 06:10:00,20.300
NOGALES,2020/07/24 06:20:00,20.400
NOGALES,2020/07/24 06:30:00,20.300
NOGALES,2020/07/24 06:40:00,20.400
NOGALES,2020/07/24 06:50:00,20.600
NOGALES,2020/07/24 07:00:00,20.800
NOGALES,2020/07/24 07:10:00,21.000
NOGALES,2020/07/24 07:20:00,21.100
NOGALES,2020/07/24 07:30:00,21.500
NOGALES,2020/07/24 07:40:00,21.700
NOGALES,2020/07/24 07:50:00,22.200
NOGALES,2020/07/24 08:00:00,22.300
NOGALES,2020/07/24 08:10:00,22.600
NOGALES,2020/07/24 08:20:00,23.000
NOGALES,2020/07/24 08:30:00,23.500
NOGALES,2020/07/24 08:40:00,23.600
NOGALES,2020/07/24 08:50:00,23.800
NOGALES,2020/07/24 09:00:00,24.200
NOGALES,2020/07/24 09:10:00,24.700
NOGALES,2020/07/24 09:20:00,25.200
NOGALES,2020/07/24 09:30:00,25.200
NOGALES,2020/07/24 09:40:00,25.900
NOGALES,2020/07/24 09:50:00,26.100
NOGALES,2020/07/24 10:00:00,26.100
NOGALES,2020/07/24 10:10:00,25.800
NOGALES,2020/07/24 10:20:00,25.900
NOGALES,2020/07/24 10:30:00,26.400
NOGALES,2020/07/24 10:40:00,26.400
NOGALES,2020/07/24 10:50:00,27.100
NOGALES,2020/07/24 11:00:00,26.800
NOGALES,2020/07/24 11:10:00,26.700
NOGALES,2020/07/24 11:20:00,26.700
NOGALES,2020/07/24 11:30:00,26.500
NOGALES,2020/07/24 11:40:00,26.800
NOGALES,2020/07/24 11:50:00,26.500
NOGALES,2020/07/24 12:00:00,26.600
NOGALES,2020/07/24 12:10:00,26.600
NOGALES,2020/07/24 12:20:00,26.800
NOGALES,2020/07/24 12:30:00,27.100
NOGALES,2020/07/24 12:40:00,27.000
NOGALES,2020/07/24 12:50:00,27.600
NOGALES,2020/07/24 13:00:00,27.600
NOGALES,2020/07/24 13:10:00,27.900
NOGALES,2020/07/24 13:20:00,27.800
NOGALES,2020/07/24 13:30:00,28.400
NOGALES,2020/07/24 13:40:00,28.700
NOGALES,2020/07/24 13:50:00,27.100
NOGALES,2020/07/24 14:00:00,26.700
NOGALES,2020/07/24 14:10:00,26.700
NOGALES,2020/07/24 14:20:00,26.400
NOGALES,2020/07/24 14:30:00,26.200
NOGALES,2020/07/24 14:40:00,26.300
NOGALES,2020/07/24 14:50:00,26.400
NOGALES,2020/07/24 15:00:00,26.400
NOGALES,2020/07/24 15:10:00,23.900
NOGALES,2020/07/24 15:20:00,22.200
NOGALES,2020/07/24 15:30:00,21.800
NOGALES,2020/07/24 15:40:00,21.800
NOGALES,2020/07/24 15:50:00,22.900
NOGALES,2020/07/24 16:00:00,23.100
NOGALES,2020/07/24 16:10:00,23.700
NOGALES,2020/07/24 16:20:00,18.800
NOGALES,2020/07/24 16:30:00,18.900
NOGALES,2020/07/24 16:40:00,18.800
NOGALES,2020/07/24 16:50:00,18.900
NOGALES,2020/07/24 17:00:00,18.900
NOGALES,2020/07/24 17:10:00,19.000
NUEVAROSITA,2020/07/24 00:00:00,29.500
NUEVAROSITA,2020/07/24 00:10:00,29.500
NUEVAROSITA,2020/07/24 00:20:00,29.400
NUEVAROSITA,2020/07/24 00:30:00,29.300
NUEVAROSITA,2020/07/24 00:40:00,29.200
NUEVAROSITA,2020/07/24 00:50:00,29.200
NUEVAROSITA,2020/07/24 01:00:00,29.100
NUEVAROSITA,2020/07/24 01:10:00,29.000
NUEVAROSITA,2020/07/24 01:20:00,28.900
NUEVAROSITA,2020/07/24 01:30:00,28.800
NUEVAROSITA,2020/07/24 01:40:00,28.600
NUEVAROSITA,2020/07/24 01:50:00,28.500
NUEVAROSITA,2020/07/24 02:00:00,28.400
NUEVAROSITA,2020/07/24 02:10:00,28.300
NUEVAROSITA,2020/07/24 02:20:00,28.200
NUEVAROSITA,2020/07/24 02:30:00,28.000
NUEVAROSITA,2020/07/24 02:40:00,28.000
NUEVAROSITA,2020/07/24 02:50:00,27.800
NUEVAROSITA,2020/07/24 03:00:00,27.800
NUEVAROSITA,2020/07/24 03:10:00,27.700
NUEVAROSITA,2020/07/24 03:20:00,27.700
NUEVAROSITA,2020/07/24 03:30:00,27.600
NUEVAROSITA,2020/07/24 03:40:00,27.500
NUEVAROSITA,2020/07/24 03:50:00,27.400
NUEVAROSITA,2020/07/24 04:00:00,27.300
NUEVAROSITA,2020/07/24 04:10:00,27.300
NUEVAROSITA,2020/07/24 04:20:00,27.200
NUEVAROSITA,2020/07/24 04:30:00,27.100
NUEVAROSITA,2020/07/24 04:40:00,27.000
NUEVAROSITA,2020/07/24 04:50:00,26.900
NUEVAROSITA,2020/07/24 05:00:00,26.700
NUEVAROSITA,2020/07/24 05:10:00,26.100
NUEVAROSITA,2020/07/24 05:20:00,25.900
NUEVAROSITA,2020/07/24 05:30:00,25.300
NUEVAROSITA,2020/07/24 05:40:00,24.900
NUEVAROSITA,2020/07/24 05:50:00,24.500
NUEVAROSITA,2020/07/24 06:00:00,24.300
NUEVAROSITA,2020/07/24 06:10:00,24.200
NUEVAROSITA,2020/07/24 06:20:00,24.000
NUEVAROSITA,2020/07/24 06:30:00,24.300
NUEVAROSITA,2020/07/24 06:40:00,24.900
NUEVAROSITA,2020/07/24 06:50:00,25.300
NUEVAROSITA,2020/07/24 07:00:00,25.700
NUEVAROSITA,2020/07/24 07:10:00,25.900
NUEVAROSITA,2020/07/24 07:20:00,26.800
NUEVAROSITA,2020/07/24 07:30:00,27.600
NUEVAROSITA,2020/07/24 07:40:00,28.100
NUEVAROSITA,2020/07/24 07:50:00,28.500
NUEVAROSITA,2020/07/24 08:00:00,28.900
NUEVAROSITA,2020/07/24 08:10:00,29.300
NUEVAROSITA,2020/07/24 08:20:00,29.800
NUEVAROSITA,2020/07/24 08:30:00,29.900
NUEVAROSITA,2020/07/24 08:40:00,30.100
NUEVAROSITA,2020/07/24 08:50:00,30.500
NUEVAROSITA,2020/07/24 09:00:00,30.900
NUEVAROSITA,2020/07/24 09:10:00,31.000
NUEVAROSITA,2020/07/24 09:20:00,31.200
NUEVAROSITA,2020/07/24 09:30:00,31.600
NUEVAROSITA,2020/07/24 09:40:00,32.000
NUEVAROSITA,2020/07/24 09:50:00,32.500
NUEVAROSITA,2020/07/24 10:00:00,32.900
NUEVAROSITA,2020/07/24 10:10:00,32.700
NUEVAROSITA,2020/07/24 10:20:00,32.900
NUEVAROSITA,2020/07/24 10:30:00,33.600
NUEVAROSITA,2020/07/24 10:40:00,33.900
NUEVAROSITA,2020/07/24 10:50:00,34.000
NUEVAROSITA,2020/07/24 11:00:00,34.700
NUEVAROSITA,2020/07/24 11:10:00,35.000
NUEVAROSITA,2020/07/24 11:20:00,35.100
NUEVAROSITA,2020/07/24 11:30:00,35.700
NUEVAROSITA,2020/07/24 11:40:00,35.700
NUEVAROSITA,2020/07/24 11:50:00,35.600
NUEVAROSITA,2020/07/24 12:00:00,35.200
NUEVAROSITA,2020/07/24 12:10:00,35.900
NUEVAROSITA,2020/07/24 12:20:00,36.600
NUEVAROSITA,2020/07/24 12:30:00,36.400
NUEVAROSITA,2020/07/24 12:40:00,36.400
NUEVAROSITA,2020/07/24 12:50:00,36.000
NUEVAROSITA,2020/07/24 13:00:00,37.800
NUEVAROSITA,2020/07/24 13:10:00,37.500
NUEVAROSITA,2020/07/24 13:20:00,36.600
NUEVAROSITA,2020/07/24 13:30:00,36.400
NUEVAROSITA,2020/07/24 13:40:00,37.500
NUEVAROSITA,2020/07/24 13:50:00,38.100
NUEVAROSITA,2020/07/24 14:00:00,38.800
NUEVAROSITA,2020/07/24 14:10:00,38.800
NUEVAROSITA,2020/07/24 14:20:00,39.000
NUEVAROSITA,2020/07/24 14:30:00,37.900
NUEVAROSITA,2020/07/24 14:40:00,37.200
NUEVAROSITA,2020/07/24 14:50:00,37.300
NUEVAROSITA,2020/07/24 15:00:00,38.600
NUEVAROSITA,2020/07/24 15:10:00,37.500
NUEVAROSITA,2020/07/24 15:20:00,37.500
NUEVAROSITA,2020/07/24 15:30:00,38.100
NUEVAROSITA,2020/07/24 15:40:00,38.200
NUEVAROSITA,2020/07/24 15:50:00,38.900
NUEVAROSITA,2020/07/24 16:00:00,39.400
NUEVAROSITA,2020/07/24 16:10:00,39.500
NUEVAROSITA,2020/07/24 16:20:00,39.400
NUEVAROSITA,2020/07/24 16:30:00,39.400
NUEVAROSITA,2020/07/24 16:40:00,38.400
NUEVAROSITA,2020/07/24 16:50:00,38.800
NUEVAROSITA,2020/07/24 17:00:00,39.300
NUEVAROSITA,2020/07/24 17:10:00,39.100
NUEVAROSITA,2020/07/24 17:20:00,39.400
NUEVAROSITA,2020/07/24 17:30:00,39.200
NUEVAROSITA,2020/07/24 17:40:00,38.900
NUEVAROSITA,2020/07/24 17:50:00,38.900
NUEVOLAREDO,2020/07/24 00:00:00,29.000
NUEVOLAREDO,2020/07/24 00:10:00,28.800
NUEVOLAREDO,2020/07/24 00:20:00,28.700
NUEVOLAREDO,2020/07/24 00:30:00,28.400
NUEVOLAREDO,2020/07/24 00:40:00,28.300
NUEVOLAREDO,2020/07/24 00:50:00,28.100
NUEVOLAREDO,2020/07/24 01:00:00,27.900
NUEVOLAREDO,2020/07/24 01:10:00,27.700
NUEVOLAREDO,2020/07/24 01:20:00,27.600
NUEVOLAREDO,2020/07/24 01:30:00,27.500
NUEVOLAREDO,2020/07/24 01:40:00,27.400
NUEVOLAREDO,2020/07/24 01:50:00,27.400
NUEVOLAREDO,2020/07/24 02:00:00,27.300
NUEVOLAREDO,2020/07/24 02:10:00,27.000
NUEVOLAREDO,2020/07/24 02:20:00,26.800
NUEVOLAREDO,2020/07/24 02:30:00,26.800
NUEVOLAREDO,2020/07/24 02:40:00,26.800
NUEVOLAREDO,2020/07/24 02:50:00,26.600
NUEVOLAREDO,2020/07/24 03:00:00,26.400
NUEVOLAREDO,2020/07/24 03:10:00,26.400
NUEVOLAREDO,2020/07/24 03:20:00,26.300
NUEVOLAREDO,2020/07/24 03:30:00,26.200
NUEVOLAREDO,2020/07/24 03:40:00,26.100
NUEVOLAREDO,2020/07/24 03:50:00,26.100
NUEVOLAREDO,2020/07/24 04:00:00,26.100
NUEVOLAREDO,2020/07/24 04:10:00,26.000
NUEVOLAREDO,2020/07/24 04:20:00,25.800
NUEVOLAREDO,2020/07/24 04:30:00,25.900
NUEVOLAREDO,2020/07/24 04:40:00,25.900
NUEVOLAREDO,2020/07/24 04:50:00,25.800
NUEVOLAREDO,2020/07/24 05:00:00,25.900
NUEVOLAREDO,2020/07/24 05:10:00,26.000
NUEVOLAREDO,2020/07/24 05:20:00,26.200
NUEVOLAREDO,2020/07/24 05:30:00,26.300
NUEVOLAREDO,2020/07/24 05:40:00,26.100
NUEVOLAREDO,2020/07/24 05:50:00,26.100
NUEVOLAREDO,2020/07/24 06:00:00,26.300
NUEVOLAREDO,2020/07/24 06:10:00,26.400
NUEVOLAREDO,2020/07/24 06:20:00,26.300
NUEVOLAREDO,2020/07/24 06:30:00,26.900
NUEVOLAREDO,2020/07/24 06:40:00,27.300
NUEVOLAREDO,2020/07/24 06:50:00,27.200
NUEVOLAREDO,2020/07/24 07:00:00,27.500
NUEVOLAREDO,2020/07/24 07:10:00,27.900
NUEVOLAREDO,2020/07/24 07:20:00,27.800
NUEVOLAREDO,2020/07/24 07:30:00,28.200
NUEVOLAREDO,2020/07/24 07:40:00,29.200
NUEVOLAREDO,2020/07/24 07:50:00,30.000
NUEVOLAREDO,2020/07/24 08:00:00,29.400
NUEVOLAREDO,2020/07/24 08:10:00,30.300
NUEVOLAREDO,2020/07/24 08:20:00,30.400
NUEVOLAREDO,2020/07/24 08:30:00,29.500
NUEVOLAREDO,2020/07/24 08:40:00,29.800
NUEVOLAREDO,2020/07/24 08:50:00,30.400
NUEVOLAREDO,2020/07/24 09:00:00,30.400
NUEVOLAREDO,2020/07/24 09:10:00,30.600
NUEVOLAREDO,2020/07/24 09:20:00,31.200
NUEVOLAREDO,2020/07/24 09:30:00,31.100
NUEVOLAREDO,2020/07/24 09:40:00,31.300
NUEVOLAREDO,2020/07/24 09:50:00,31.600
NUEVOLAREDO,2020/07/24 10:00:00,31.700
NUEVOLAREDO,2020/07/24 10:10:00,32.500
NUEVOLAREDO,2020/07/24 10:20:00,33.300
NUEVOLAREDO,2020/07/24 10:30:00,33.600
NUEVOLAREDO,2020/07/24 10:40:00,33.200
NUEVOLAREDO,2020/07/24 10:50:00,33.100
NUEVOLAREDO,2020/07/24 11:00:00,33.100
NUEVOLAREDO,2020/07/24 11:10:00,34.800
NUEVOLAREDO,2020/07/24 11:20:00,33.600
NUEVOLAREDO,2020/07/24 11:30:00,33.800
NUEVOLAREDO,2020/07/24 11:40:00,33.900
NUEVOLAREDO,2020/07/24 11:50:00,34.800
NUEVOLAREDO,2020/07/24 12:00:00,35.700
NUEVOLAREDO,2020/07/24 12:10:00,34.900
NUEVOLAREDO,2020/07/24 12:20:00,34.200
NUEVOLAREDO,2020/07/24 12:30:00,35.200
NUEVOLAREDO,2020/07/24 12:40:00,35.200
NUEVOLAREDO,2020/07/24 12:50:00,36.100
NUEVOLAREDO,2020/07/24 13:00:00,35.300
NUEVOLAREDO,2020/07/24 13:10:00,35.800
NUEVOLAREDO,2020/07/24 13:20:00,36.500
NUEVOLAREDO,2020/07/24 13:30:00,35.800
NUEVOLAREDO,2020/07/24 13:40:00,36.000
NUEVOLAREDO,2020/07/24 13:50:00,36.000
NUEVOLAREDO,2020/07/24 14:00:00,36.800
NUEVOLAREDO,2020/07/24 14:10:00,36.000
NUEVOLAREDO,2020/07/24 14:20:00,37.300
NUEVOLAREDO,2020/07/24 14:30:00,37.200
NUEVOLAREDO,2020/07/24 14:40:00,36.100
NUEVOLAREDO,2020/07/24 14:50:00,37.100
NUEVOLAREDO,2020/07/24 15:00:00,38.300
NUEVOLAREDO,2020/07/24 15:10:00,36.800
NUEVOLAREDO,2020/07/24 15:20:00,36.500
NUEVOLAREDO,2020/07/24 15:30:00,36.900
NUEVOLAREDO,2020/07/24 15:40:00,38.000
NUEVOLAREDO,2020/07/24 15:50:00,37.900
NUEVOLAREDO,2020/07/24 16:00:00,37.700
NUEVOLAREDO,2020/07/24 16:10:00,38.300
NUEVOLAREDO,2020/07/24 16:20:00,37.700
NUEVOLAREDO,2020/07/24 16:30:00,38.000
NUEVOLAREDO,2020/07/24 16:40:00,37.900
NUEVOLAREDO,2020/07/24 16:50:00,38.300
NUEVOLAREDO,2020/07/24 17:00:00,38.900
NUEVOLAREDO,2020/07/24 17:10:00,38.700
NUEVOLAREDO,2020/07/24 17:20:00,37.800
NUEVOLAREDO,2020/07/24 17:30:00,37.200
NUEVOLAREDO,2020/07/24 17:40:00,37.900
NUEVOLAREDO,2020/07/24 17:50:00,38.000
NUEVOLAREDO,2020/07/24 18:00:00,37.700
NUEVOLAREDO,2020/07/24 18:10:00,37.500
NUEVOLAREDO,2020/07/24 18:20:00,37.200
NUEVOLAREDO,2020/07/24 18:30:00,37.200
NUEVOLAREDO,2020/07/24 18:40:00,37.000
NVAPALESTINA,2020/07/24 00:00:00,28.200
NVAPALESTINA,2020/07/24 00:10:00,28.400
NVAPALESTINA,2020/07/24 00:20:00,28.400
NVAPALESTINA,2020/07/24 00:30:00,28.500
NVAPALESTINA,2020/07/24 00:40:00,27.900
NVAPALESTINA,2020/07/24 00:50:00,27.900
NVAPALESTINA,2020/07/24 01:00:00,27.500
NVAPALESTINA,2020/07/24 01:10:00,27.900
NVAPALESTINA,2020/07/24 01:20:00,27.900
NVAPALESTINA,2020/07/24 01:30:00,28.000
NVAPALESTINA,2020/07/24 01:40:00,27.500
NVAPALESTINA,2020/07/24 01:50:00,27.700
NVAPALESTINA,2020/07/24 02:00:00,27.700
NVAPALESTINA,2020/07/24 02:10:00,27.700
NVAPALESTINA,2020/07/24 02:20:00,27.500
NVAPALESTINA,2020/07/24 02:30:00,27.600
NVAPALESTINA,2020/07/24 02:40:00,27.700
NVAPALESTINA,2020/07/24 02:50:00,27.500
NVAPALESTINA,2020/07/24 03:00:00,27.500
NVAPALESTINA,2020/07/24 03:10:00,27.500
NVAPALESTINA,2020/07/24 03:20:00,27.300
NVAPALESTINA,2020/07/24 03:30:00,27.500
NVAPALESTINA,2020/07/24 03:40:00,27.300
NVAPALESTINA,2020/07/24 03:50:00,27.400
NVAPALESTINA,2020/07/24 04:00:00,27.300
NVAPALESTINA,2020/07/24 04:10:00,27.500
NVAPALESTINA,2020/07/24 04:20:00,27.500
NVAPALESTINA,2020/07/24 04:30:00,27.500
NVAPALESTINA,2020/07/24 04:40:00,27.500
NVAPALESTINA,2020/07/24 04:50:00,27.500
NVAPALESTINA,2020/07/24 05:00:00,27.500
NVAPALESTINA,2020/07/24 05:10:00,27.200
NVAPALESTINA,2020/07/24 05:20:00,27.200
NVAPALESTINA,2020/07/24 05:30:00,27.100
NVAPALESTINA,2020/07/24 05:40:00,27.500
NVAPALESTINA,2020/07/24 05:50:00,27.300
NVAPALESTINA,2020/07/24 06:00:00,27.100
NVAPALESTINA,2020/07/24 06:10:00,27.400
NVAPALESTINA,2020/07/24 06:20:00,27.500
NVAPALESTINA,2020/07/24 06:30:00,27.500
NVAPALESTINA,2020/07/24 06:40:00,28.200
NVAPALESTINA,2020/07/24 06:50:00,28.300
NVAPALESTINA,2020/07/24 07:00:00,27.800
NVAPALESTINA,2020/07/24 07:10:00,27.700
NVAPALESTINA,2020/07/24 07:20:00,27.600
NVAPALESTINA,2020/07/24 07:30:00,27.500
NVAPALESTINA,2020/07/24 07:40:00,30.500
NVAPALESTINA,2020/07/24 07:50:00,29.700
NVAPALESTINA,2020/07/24 08:00:00,29.000
NVAPALESTINA,2020/07/24 08:10:00,29.000
NVAPALESTINA,2020/07/24 08:20:00,29.700
NVAPALESTINA,2020/07/24 08:30:00,29.200
NVAPALESTINA,2020/07/24 08:40:00,30.900
NVAPALESTINA,2020/07/24 08:50:00,31.600
NVAPALESTINA,2020/07/24 09:00:00,31.700
NVAPALESTINA,2020/07/24 09:10:00,30.600
NVAPALESTINA,2020/07/24 09:20:00,31.100
NVAPALESTINA,2020/07/24 09:30:00,31.300
NVAPALESTINA,2020/07/24 10:40:00,34.000
NVAPALESTINA,2020/07/24 10:50:00,33.800
NVAPALESTINA,2020/07/24 11:00:00,33.600
NVAPALESTINA,2020/07/24 11:10:00,33.000
NVAPALESTINA,2020/07/24 11:20:00,34.000
NVAPALESTINA,2020/07/24 11:30:00,33.800
NVAPALESTINA,2020/07/24 11:40:00,35.800
NVAPALESTINA,2020/07/24 11:50:00,35.600
NVAPALESTINA,2020/07/24 12:00:00,35.700
NVAPALESTINA,2020/07/24 12:10:00,34.900
NVAPALESTINA,2020/07/24 12:20:00,33.900
NVAPALESTINA,2020/07/24 12:30:00,33.600
NVAPALESTINA,2020/07/24 12:40:00,36.800
NVAPALESTINA,2020/07/24 12:50:00,37.600
NVAPALESTINA,2020/07/24 13:00:00,37.500
NVAPALESTINA,2020/07/24 13:10:00,36.900
NVAPALESTINA,2020/07/24 13:20:00,37.800
NVAPALESTINA,2020/07/24 13:30:00,36.200
NVAPALESTINA,2020/07/24 13:40:00,36.100
NVAPALESTINA,2020/07/24 13:50:00,36.900
NVAPALESTINA,2020/07/24 14:00:00,37.300
NVAPALESTINA,2020/07/24 14:10:00,37.200
NVAPALESTINA,2020/07/24 14:20:00,37.200
NVAPALESTINA,2020/07/24 14:30:00,36.800
NVAPALESTINA,2020/07/24 14:40:00,34.300
NVAPALESTINA,2020/07/24 14:50:00,34.100
NVAPALESTINA,2020/07/24 15:00:00,34.200
NVAPALESTINA,2020/07/24 15:10:00,34.600
NVAPALESTINA,2020/07/24 15:20:00,34.000
NVAPALESTINA,2020/07/24 15:30:00,35.000
NVAPALESTINA,2020/07/24 15:40:00,35.000
NVAPALESTINA,2020/07/24 15:50:00,34.100
NVAPALESTINA,2020/07/24 16:00:00,34.100
NVAPALESTINA,2020/07/24 16:10:00,35.300
NVAPALESTINA,2020/07/24 16:20:00,34.700
NVAPALESTINA,2020/07/24 16:30:00,33.700
NVAPALESTINA,2020/07/24 16:40:00,33.600
NVAPALESTINA,2020/07/24 16:50:00,34.400
NVAPALESTINA,2020/07/24 17:00:00,34.000
NVAPALESTINA,2020/07/24 17:10:00,34.400
NVAPALESTINA,2020/07/24 17:20:00,34.300
NVAPALESTINA,2020/07/24 17:30:00,35.300
NVAPALESTINA,2020/07/24 17:40:00,31.400
NVAPALESTINA,2020/07/24 17:50:00,31.900
NVAPALESTINA,2020/07/24 18:00:00,32.400
NVAPALESTINA,2020/07/24 18:10:00,32.600
NVAPALESTINA,2020/07/24 18:20:00,32.600
NVAPALESTINA,2020/07/24 18:30:00,32.400
OBISPO,2020/07/24 00:00:00,27.600
OBISPO,2020/07/24 00:10:00,27.800
OBISPO,2020/07/24 00:20:00,27.900
OBISPO,2020/07/24 00:30:00,28.000
OBISPO,2020/07/24 00:40:00,28.000
OBISPO,2020/07/24 00:50:00,28.000
OBISPO,2020/07/24 01:00:00,28.000
OBISPO,2020/07/24 01:10:00,28.000
OBISPO,2020/07/24 01:20:00,27.900
OBISPO,2020/07/24 01:30:00,27.800
OBISPO,2020/07/24 01:40:00,27.700
OBISPO,2020/07/24 01:50:00,27.700
OBISPO,2020/07/24 02:00:00,27.700
OBISPO,2020/07/24 02:10:00,27.800
OBISPO,2020/07/24 02:20:00,27.800
OBISPO,2020/07/24 02:30:00,27.800
OBISPO,2020/07/24 02:40:00,27.800
OBISPO,2020/07/24 02:50:00,27.700
OBISPO,2020/07/24 03:00:00,27.600
OBISPO,2020/07/24 03:10:00,27.400
OBISPO,2020/07/24 03:20:00,27.200
OBISPO,2020/07/24 03:30:00,27.000
OBISPO,2020/07/24 03:40:00,26.700
OBISPO,2020/07/24 03:50:00,26.400
OBISPO,2020/07/24 04:00:00,26.300
OBISPO,2020/07/24 04:10:00,26.200
OBISPO,2020/07/24 04:20:00,26.100
OBISPO,2020/07/24 04:30:00,26.100
OBISPO,2020/07/24 04:40:00,26.000
OBISPO,2020/07/24 04:50:00,25.800
OBISPO,2020/07/24 05:00:00,25.600
OBISPO,2020/07/24 05:10:00,25.500
OBISPO,2020/07/24 05:20:00,25.600
OBISPO,2020/07/24 05:30:00,25.600
OBISPO,2020/07/24 05:40:00,25.500
OBISPO,2020/07/24 05:50:00,25.500
OBISPO,2020/07/24 06:00:00,25.600
OBISPO,2020/07/24 06:10:00,25.800
OBISPO,2020/07/24 06:20:00,26.300
OBISPO,2020/07/24 06:30:00,27.400
OBISPO,2020/07/24 06:40:00,28.200
OBISPO,2020/07/24 06:50:00,28.400
OBISPO,2020/07/24 07:00:00,28.700
OBISPO,2020/07/24 07:10:00,29.100
OBISPO,2020/07/24 07:20:00,29.500
OBISPO,2020/07/24 07:30:00,29.800
OBISPO,2020/07/24 07:40:00,29.900
OBISPO,2020/07/24 07:50:00,29.800
OBISPO,2020/07/24 08:00:00,29.800
OBISPO,2020/07/24 08:10:00,30.200
OBISPO,2020/07/24 08:20:00,30.600
OBISPO,2020/07/24 08:30:00,30.500
OBISPO,2020/07/24 08:40:00,30.800
OBISPO,2020/07/24 08:50:00,31.900
OBISPO,2020/07/24 09:00:00,31.600
OBISPO,2020/07/24 09:10:00,30.700
OBISPO,2020/07/24 09:20:00,31.000
OBISPO,2020/07/24 09:30:00,31.300
OBISPO,2020/07/24 09:40:00,31.200
OBISPO,2020/07/24 09:50:00,31.100
OBISPO,2020/07/24 10:00:00,31.400
OBISPO,2020/07/24 10:10:00,31.800
OBISPO,2020/07/24 10:20:00,31.800
OBISPO,2020/07/24 10:30:00,31.500
OBISPO,2020/07/24 10:40:00,31.200
OBISPO,2020/07/24 10:50:00,31.500
OBISPO,2020/07/24 11:00:00,31.600
OBISPO,2020/07/24 11:10:00,31.700
OBISPO,2020/07/24 11:20:00,32.100
OBISPO,2020/07/24 11:30:00,32.300
OBISPO,2020/07/24 11:40:00,32.400
OBISPO,2020/07/24 11:50:00,32.300
OBISPO,2020/07/24 12:00:00,32.500
OBISPO,2020/07/24 12:10:00,32.600
OBISPO,2020/07/24 12:20:00,32.600
OBISPO,2020/07/24 12:30:00,32.300
OBISPO,2020/07/24 12:40:00,32.300
OBISPO,2020/07/24 12:50:00,32.300
OBISPO,2020/07/24 13:00:00,32.400
OBISPO,2020/07/24 13:10:00,32.500
OBISPO,2020/07/24 13:20:00,32.400
OBISPO,2020/07/24 13:30:00,32.300
OBISPO,2020/07/24 13:40:00,32.300
OBISPO,2020/07/24 13:50:00,32.300
OBISPO,2020/07/24 14:00:00,32.300
OBISPO,2020/07/24 14:10:00,32.300
OBISPO,2020/07/24 14:20:00,32.500
OBISPO,2020/07/24 14:30:00,32.300
OBISPO,2020/07/24 14:40:00,32.400
OBISPO,2020/07/24 14:50:00,32.500
OBISPO,2020/07/24 15:00:00,32.100
OBISPO,2020/07/24 15:10:00,32.200
OBISPO,2020/07/24 15:20:00,32.100
OBISPO,2020/07/24 15:30:00,32.100
OBISPO,2020/07/24 15:40:00,32.200
OBISPO,2020/07/24 15:50:00,32.000
OBISPO,2020/07/24 16:00:00,32.100
OBISPO,2020/07/24 16:10:00,31.900
OBISPO,2020/07/24 16:20:00,31.800
OBISPO,2020/07/24 16:30:00,31.500
OBISPO,2020/07/24 16:40:00,31.500
OBISPO,2020/07/24 16:50:00,31.400
OBISPO,2020/07/24 17:00:00,31.300
OBISPO,2020/07/24 17:10:00,31.000
OBISPO,2020/07/24 17:20:00,31.000
OBISPO,2020/07/24 17:30:00,30.900
OCAMPO,2020/07/24 00:00:00,21.400
OCAMPO,2020/07/24 00:10:00,21.500
OCAMPO,2020/07/24 00:20:00,21.400
OCAMPO,2020/07/24 00:30:00,21.300
OCAMPO,2020/07/24 00:40:00,21.200
OCAMPO,2020/07/24 00:50:00,21.100
OCAMPO,2020/07/24 01:00:00,20.700
OCAMPO,2020/07/24 01:10:00,20.400
OCAMPO,2020/07/24 01:20:00,20.200
OCAMPO,2020/07/24 01:30:00,19.900
OCAMPO,2020/07/24 01:40:00,19.700
OCAMPO,2020/07/24 01:50:00,19.600
OCAMPO,2020/07/24 02:00:00,19.500
