archivo,zero_cr,spectral_centroid,spectral_bw,spectral_rf,croma,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,BPM,auto_c,genero
Flashlight_01m_00s__02m_00s.mp3,9,2984.345298,3012.603561,6221.972704,0.442760676,-119.9294662,146.9860992,-40.62684631,32.20013428,-21.87899208,22.65941238,-14.59721661,12.56314182,-2.982939005,7.059476852,-0.988959253,-0.251112342,3.740811825,-0.210014805,6.728358269,0.2509031,8.061880112,0.687296212,6.130412579,1.713906527,172.265625,0.558885632,3
Framesse_01m_00s__02m_00s.mp3,17,3867.769804,3985.148625,8588.216234,0.618006229,-58.9176712,108.9009094,-34.6183548,48.8426857,-28.65999031,31.81831932,-11.83630848,24.79704094,-4.166194916,16.32174492,1.101843119,9.127705574,3.053744078,2.123929977,5.132927418,-0.341975689,7.304567814,-2.72518754,6.635004044,-4.193617821,129.1992188,0.454787182,3
Freak_01m_00s__02m_00s.mp3,0,3722.982492,3859.515829,8182.262611,0.556410015,-38.36114502,112.6195068,-40.94773865,52.97365189,-19.53347397,35.72500229,-14.54168797,21.1444149,-11.60966969,14.00280285,0.281808645,4.563216686,0.986550629,1.198553324,6.956656456,-2.507739544,4.369621754,-5.981248379,5.918534756,-1.617291212,129.1992188,0.487215452,3
FreeTheMadness_01m_00s__02m_00s.mp3,5,3055.920326,3431.612367,6596.763547,0.597878158,-33.90401077,133.3092957,-52.21076965,37.57049942,-24.37185669,37.25320816,-7.924246788,21.37761497,-2.526394129,15.56973743,1.043728471,8.382974625,9.214661598,2.888586044,8.15513134,-0.763182878,7.615573406,-2.383573771,8.295445442,-1.577834249,132.5120192,0.568716479,3
GetUp_01m_00s__02m_00s.mp3,0,3832.591126,3919.895471,8299.222694,0.444959164,-36.74403763,111.2609711,-38.63034058,55.10737228,-34.65107346,35.33852005,-23.48479271,18.56688309,-10.40942955,7.927039623,1.79867053,7.671228886,12.26276684,1.152989149,8.131000519,-8.734570503,6.205152512,-8.066893578,7.293326855,-2.471284628,129.1992188,0.60346426,3
GoHard_01m_00s__02m_00s.mp3,7,3458.260765,3534.681187,7270.982325,0.565442443,-17.32307053,124.8906631,-52.46673965,41.72389984,-22.61650276,23.31670952,-12.24842644,19.91842461,-5.234542847,8.314455032,-1.181497931,5.225802422,1.842122793,3.184791803,3.795874119,0.297299325,3.798835754,-4.35964489,4.091128826,-4.131276608,129.1992188,0.63607372,3
GOINGDOWN_01m_00s__02m_00s.mp3,11,3545.830862,3615.176046,7612.72623,0.513270855,-46.0398407,131.0530548,-37.11313248,46.76886368,-12.58523178,35.38210678,-14.68430424,25.3203392,-9.163671494,14.66106319,-3.777711153,5.780866146,-1.072910309,-1.797326922,3.910678864,-2.895342112,5.602436543,-3.500443697,6.854482651,-5.79231596,129.1992188,0.70345306,3
Groundy_01m_00s__02m_00s.mp3,0,2704.192214,3446.966417,6479.140579,0.595974207,-128.7577972,116.060112,-12.62397289,57.15332031,-15.88262272,30.68129921,-3.332086325,22.7343998,2.126082182,8.598831177,8.072449684,1.107452035,8.550374031,-1.564153433,9.260090828,1.198895335,7.882067204,0.878447473,3.020884514,0.019676948,129.1992188,0.32462254,3
Helicopter(OrignalMix)_01m_00s__02m_00s.mp3,25,4583.774016,4318.499352,10093.95823,0.576313615,-99.26639557,107.569046,-27.15541458,48.28147125,-25.39504242,38.35945511,-21.37304688,26.29598808,-16.96708488,17.67590714,-8.620559692,8.775728226,-2.185999632,1.571160674,1.923711538,-2.794642687,6.097073078,-4.511360645,8.75197506,-5.022058964,129.1992188,0.484714842,3
HeyBrother_01m_00s__02m_00s.mp3,1,3098.695655,3223.941132,6534.700941,0.432394475,-61.45323944,141.4794159,-47.92250443,49.85310364,-20.93698883,25.43784523,-11.11828423,15.52862549,-8.797385216,8.357640266,-4.440579414,1.44584012,0.853340864,0.254320323,3.117679834,-4.79846859,2.722562075,-3.179065466,5.61877346,-3.751935244,126.0480183,0.721022701,3
HitIt(feat.D!rtyAudio)_01m_00s__02m_00s.mp3,9,2715.976866,2949.933102,5528.552784,0.521018565,-119.9648132,134.8932648,-47.62024689,49.83889008,-1.330095887,29.65743256,-3.941003084,18.69395065,-4.223766327,6.006429672,-0.446541786,5.562974453,3.106811762,2.446178675,3.714547873,-5.960283279,0.763216436,-4.548500538,2.291235447,-5.909122467,129.1992188,0.43559107,3
Hitman_01m_00s__02m_00s.mp3,0,3478.182944,3633.252148,7630.695318,0.601977408,-108.3882294,112.205658,-33.49135971,50.08425522,-13.29840374,34.11280823,-8.61197567,19.34819221,-1.126312256,17.37385559,0.373613656,8.353850365,4.328010082,3.591462612,5.913936138,1.122788668,7.895586491,0.975071728,8.747394562,-0.202142611,129.1992188,0.523099272,3
Hype(AUDIO)_01m_00s__02m_00s.mp3,7,4610.555138,4472.802019,10011.78395,0.504848897,-24.72134018,95.95066071,-27.24423981,51.91026306,-23.42780304,37.7743721,-19.29512215,26.54480553,-15.59947681,18.61046791,-8.4018507,12.05058289,-4.117513657,12.70321846,1.609031081,7.889966488,5.03384161,4.498247623,4.703267097,-0.002518451,129.1992188,0.568663355,3
ICanBeSomebody_01m_00s__02m_00s.mp3,4,3000.926788,3447.086735,6594.60188,0.450178802,-133.7242737,129.3380432,-22.03148842,51.60582733,-14.88428593,20.01531601,-13.41874409,18.41263962,-8.595927238,5.988972664,-0.072477497,3.46232295,3.947390556,4.99358511,3.75028038,1.497799277,5.601234913,-2.833304644,4.692821503,-2.999614,129.1992188,0.5983754,3
I'llBeLovingYou_01m_00s__02m_00s.mp3,9,3723.287584,3780.272993,8161.969025,0.414582133,-61.44073486,120.7991104,-35.39916611,43.480896,-29.87324524,34.50496292,-15.02582169,16.65027046,-10.92194653,12.75567722,-3.63784647,9.743197441,4.835252285,4.46257925,4.274758816,-2.480983973,3.944287062,-5.089421749,6.487460136,-4.922111988,129.1992188,0.687654688,3
IfOnly_01m_00s__02m_00s.mp3,0,3615.226421,3635.761868,7594.027679,0.470947117,-40.2798996,118.726532,-43.26780319,55.53062057,-23.39687538,30.30828285,-16.92917824,15.87419701,-9.010495186,13.19873142,-2.783060074,4.288863182,1.632391214,2.210847855,6.431008816,-2.624304056,7.28250742,-0.757664979,8.895774841,-3.468976259,129.1992188,0.62730122,3
ItGetsDark_01m_00s__02m_00s.mp3,0,4062.211288,4150.364137,9017.101866,0.605624676,-21.93313217,109.7740784,-32.94991302,50.33580399,-27.8166256,37.67518234,-16.66794777,23.19314575,-6.360594273,21.00427818,-0.120537311,11.27165604,1.504424095,2.737804413,3.466560602,-2.642028332,6.272685051,-3.781378031,8.909567833,-2.963501453,129.1992188,0.630955966,3
JingleBells(FULLORIGINALRemix)_01m_00s__02m_00s.mp3,5,3755.120928,3865.614415,8302.137952,0.42966634,-36.32048798,115.9930878,-31.3241024,54.40551758,-28.54217911,32.18929291,-16.54923058,13.97022343,-12.84632683,3.982476711,-5.570333481,-5.748270512,-2.153534889,-1.275560737,9.498392105,-2.799577951,5.486762047,-7.200451851,1.187684894,-7.677532196,129.1992188,0.562482312,3
JoyfullMix_01m_00s__02m_00s.mp3,5,4247.568023,4132.254607,9136.469621,0.672989547,-62.61031342,103.4144745,-28.56908798,50.49946594,-29.56929207,39.79985428,-10.39482498,30.3229866,-7.413579941,16.87199211,-4.169773102,9.013920784,-3.498191118,7.586352348,5.318329334,3.774469614,5.846385002,-2.339669704,4.071691513,-5.79656601,129.1992188,0.389698377,3
JungleBae_01m_00s__02m_00s.mp3,0,3779.652769,3869.758625,8130.712153,0.551250875,-11.05163193,122.7870865,-39.62539673,42.03300476,-26.50719452,30.91309357,-19.4324913,20.23775864,-9.788039207,12.86755276,-6.959249496,5.861840725,0.089128904,0.610426724,2.43762517,-3.428693533,3.982030392,-6.217256069,7.249421597,-3.98170352,129.1992188,0.499706557,3
Krater_01m_00s__02m_00s.mp3,6,3452.307281,3320.949943,7031.678968,0.569217682,-74.09651947,110.111351,-62.54230881,44.25094604,-17.90767097,31.22133255,-7.763179779,16.1047287,-5.606269836,8.063801765,0.062139686,5.332197189,6.380871296,4.75142765,8.16576767,-0.022409694,5.88784647,-1.152788401,9.140815735,-0.851998568,129.1992188,0.588395695,3
LightItUp_01m_00s__02m_00s.mp3,1,3334.239433,3299.072535,7035.086993,0.474951476,-104.1711655,126.3953934,-49.47851181,54.06142807,-24.0765419,29.2610569,-14.90108776,12.76788807,-1.914467812,2.799904346,5.190035343,1.347623467,5.172307491,-3.282839298,4.749756813,-3.441657305,3.942082644,-2.953973293,6.31330204,-0.409707308,107.6660156,0.545270975,3
LoseIt_01m_00s__02m_00s.mp3,1,3799.532789,3747.647755,8028.560092,0.549017012,-31.32479477,116.8282776,-46.89078522,51.56317139,-28.3952713,32.48839188,-18.38593102,18.93856239,-10.23112583,13.71868038,-3.706851959,3.413252831,2.680404425,4.760172844,2.782577515,-6.980922699,0.10221523,-6.45372963,8.06568718,-0.848383307,129.1992188,0.528198748,3
LOWBATTERY_01m_00s__02m_00s.mp3,0,2856.087712,3431.353792,6309.637638,0.581256449,-47.14097214,133.1146851,-41.62214661,46.29901123,-19.1378479,23.86772728,-5.21487999,24.76952362,-0.834992349,21.71370697,0.869354546,11.64053726,8.314644814,5.683171272,7.589112282,4.254356861,11.86265373,0.766192913,11.07107735,-3.598091602,129.1992188,0.426754536,3
Mamooth_01m_00s__02m_00s.mp3,6,4496.29288,4570.93551,10332.9818,0.595715582,-43.62533569,96.62929535,-23.51222229,53.79983902,-21.50642204,44.75843811,-15.97153091,32.7244339,-8.890630722,21.42205429,-7.347698689,12.24295425,0.464959383,3.994968653,3.155646324,-0.773925126,6.791098118,-5.321708679,8.676918983,-4.407870293,129.1992188,0.684287669,3
Melody_01m_00s__02m_00s.mp3,0,3467.38199,3709.015757,7545.150832,0.54588306,-93.26845551,128.707428,-40.31266785,39.51025009,-27.00754166,31.06514931,-16.91943169,23.96573448,-13.13773537,10.70297146,-9.824216843,7.2367239,-1.44577837,3.553056002,3.038755178,-1.619983077,6.857250214,-2.811224699,8.523784637,-5.388741493,129.1992188,0.613246835,3
Me_01m_00s__02m_00s.mp3,3,4037.525606,4103.015048,8827.005826,0.526609123,-44.31710434,106.0267639,-32.75028992,40.34891129,-25.43855858,31.26095963,-16.00256157,20.21558571,-13.47562122,12.80639458,-8.084059715,6.061700344,-4.461175919,-1.102150202,-1.020320892,-1.329105854,8.154435158,-0.252067894,10.02642918,-5.007455349,129.1992188,0.382898036,3
NeonFuture_01m_00s__02m_00s.mp3,7,3458.853218,3723.233335,7443.096037,0.420588762,-51.46945953,119.5018539,-46.40677643,28.86221886,-24.06661415,26.40638924,-19.99905777,17.96464729,-9.816847801,12.85055733,-3.063384295,6.485589981,0.663008988,1.555967093,3.236186028,-0.170439631,6.694630146,-2.576884031,7.120100021,-2.277395725,129.1992188,0.612854496,3
Nightlife_01m_00s__02m_00s.mp3,17,4161.209032,3890.069892,8562.128412,0.693137705,-24.76973724,102.2509689,-42.81403732,57.62164307,-19.35035133,38.72715759,-9.373822212,25.38073158,-3.923932552,16.67107391,-0.261844486,8.839056015,2.261843681,2.193485737,3.062302351,-2.996817827,4.435213089,-5.043073177,6.022327423,-3.998590708,129.1992188,0.660192917,3
NoBeef_01m_00s__02m_00s.mp3,4,2049.841668,2454.367352,4418.034665,0.394258678,-143.4401245,137.3477173,-48.99900818,43.57089996,-16.84913063,13.30435467,9.425301552,3.963549376,13.98734379,-11.59497166,11.34952641,-2.526336908,12.14654827,20.15688515,6.097968102,8.645298958,-7.524638653,2.55362606,-0.939612329,1.767664671,129.1992188,0.476044544,3
Panda_01m_00s__02m_00s.mp3,22,2573.187628,2629.232143,5111.699718,0.568915129,-141.5747986,126.3057175,-46.15947723,45.28144455,2.142158508,25.26763725,4.451625347,-0.869309723,6.22725296,-2.98479867,8.433998108,4.124772072,6.91570425,6.102052212,6.952254772,4.929918289,1.778356194,6.78680706,8.982524872,4.067893028,143.5546875,0.524806153,3
PlayHard_01m_00s__02m_00s.mp3,14,3595.910422,3865.573359,7885.339587,0.515991747,-61.18076706,117.6289368,-34.64120483,46.97540283,-26.72886848,31.37498856,-16.05679131,25.6243,-8.172309875,16.05691338,-0.835042894,13.29010487,2.841120243,2.453873158,7.714322567,-2.340367317,9.003633499,-0.415720165,11.03390026,-3.102828264,135.9991776,0.503130337,3
Play_01m_00s__02m_00s.mp3,1,3207.962464,3761.06328,7306.637304,0.569216788,-46.27191162,124.5059128,-26.758358,41.19523239,-22.15122414,39.78075409,-8.461529732,22.52254105,-2.079776049,10.12725735,6.012536526,11.24318981,9.470925331,7.503317356,4.226617813,0.828561068,3.636776209,-3.22197938,5.993150234,-3.266905785,129.1992188,0.718287515,3
ProjectT_01m_00s__02m_00s.mp3,3,2151.012973,2566.217884,4753.34494,0.559929013,-139.5708008,164.7082977,-23.8999157,32.59532928,12.01466942,21.67990303,-4.429300308,13.71612167,2.25074482,13.15747643,0.377778709,4.709409237,1.154301286,0.634763718,2.02479887,-3.918624163,2.603324413,-2.748490095,4.503592491,-4.133048058,129.1992188,0.617999662,3
Proxy_01m_00s__02m_00s.mp3,24,4512.349272,4442.227,10215.20879,0.541017532,-43.07037735,105.035553,-35.60806274,50.89012146,-25.14383125,44.30752563,-19.38418388,34.90943527,-12.88270473,22.24216843,-6.103682995,12.39399815,-0.680799782,2.200393438,2.788406849,-2.896352291,6.051072121,-6.537467003,8.409154892,-6.497736931,129.1992188,0.497846668,3
Queef(OriginalMix)_01m_00s__02m_00s.mp3,7,3613.94468,3755.129824,7888.850526,0.567489862,-57.15774155,114.1026459,-41.33282471,50.79673386,-25.40236664,35.2170105,-18.93511009,18.96350479,-9.134419441,11.63707352,-2.580349207,7.940165997,3.728856325,6.151286602,6.091575146,1.484422684,6.060128689,-1.534428596,9.089437485,-2.283566713,129.1992188,0.492406474,3
Rambo(HardwellEdit)_01m_00s__02m_00s.mp3,8,3282.35169,3386.211504,7086.523712,0.404587299,-86.30442047,114.3984375,-46.05340576,35.49987793,-29.74112701,21.55540085,-10.95398235,15.11436462,1.771443844,13.9749794,1.804833651,6.858682632,4.778642178,5.57795763,5.93431282,-0.378009856,5.479943752,-2.267798662,8.736536026,5.54611969,129.1992188,0.487145105,3
RASTA_01m_00s__02m_00s.mp3,11,4137.144823,3792.742738,8497.86278,0.549924672,-66.42444611,102.7360687,-45.71806717,59.57173157,-19.74250793,40.07810974,-17.17902756,21.63726616,-8.124650002,13.25726128,-1.546237826,8.51530838,2.276205778,3.763590813,3.035097837,-3.323554516,4.815642357,-6.009607315,6.773786068,-3.861818075,129.1992188,0.400526523,3
RaveCentury_01m_00s__02m_00s.mp3,1,3127.899637,3475.015825,6764.765846,0.470782816,-41.36560059,134.3703308,-45.8481102,45.62157059,-28.59820366,27.00318336,-23.3528862,14.18096542,-17.29953957,6.528337002,-6.560657978,3.909911633,3.823264122,1.191140771,6.631650448,-3.260775805,3.628024578,-9.701151848,1.75913322,-7.231571674,129.1992188,0.495829373,3
READY!(OriginalMix)_01m_00s__02m_00s.mp3,12,3358.758948,3432.942081,7198.969781,0.555934548,-80.64283752,130.7889404,-43.11167145,37.20934677,-18.10733604,30.45862961,-14.72393322,18.52056313,-7.690446854,11.12814999,-4.040458679,8.586647987,1.061866045,0.112008102,1.200718164,-2.59683919,4.247738361,-6.046300411,2.689430714,-7.189870358,129.1992188,0.56510079,3
Reckless_01m_00s__02m_00s.mp3,0,4128.557988,3621.254511,8180.170802,0.578128397,-41.27599716,91.80127716,-71.00174713,39.33241272,-32.40327835,28.8919239,-17.17707634,18.81486893,-9.812454224,8.266386032,-3.661412716,5.125348568,2.822935581,1.377450347,5.430400372,-1.442913651,7.194168091,-1.599218607,7.70804739,-2.012373924,129.1992188,0.644191445,3
RockRightNow_01m_00s__02m_00s.mp3,15,4690.142166,4302.592481,9696.706114,0.526612461,-13.84462166,81.99415588,-36.39125443,43.89963531,-18.60261154,29.78833008,-13.2860527,18.8954792,-6.868721485,18.05929756,0.796313167,15.76182175,3.42869997,10.84263802,4.037556648,5.092833519,0.033199709,-0.041507702,3.026832104,0.638682961,129.1992188,0.523725037,3
RockTheParty(OriginalMix)_01m_00s__02m_00s.mp3,7,4361.660993,4585.287818,9846.693774,0.477013916,11.64890385,98.5632782,-21.23551178,38.78575897,-19.23195267,26.41427231,-14.59859943,22.92080498,-8.24162674,17.94441032,-5.294339657,18.10934258,-1.613839388,15.36190891,-1.26429987,8.68380928,-5.87646246,3.660751581,-5.140626907,1.992151856,129.1992188,0.646944152,3
Samurai_01m_00s__02m_00s.mp3,3,3370.74466,3488.525112,7426.358403,0.54859823,-80.64349365,136.0796509,-47.11402893,53.59823227,-33.18151093,32.89493179,-15.23596191,20.58837318,-3.587990522,7.295064926,3.420942783,2.315683126,10.33644009,-2.993863106,8.017681122,-5.726513386,7.461140633,-2.927154779,6.242965698,-0.395336211,129.1992188,0.675447292,3
